fullVisitorId,visitStartTime,date,deviceCategory,isMobile,operatingSystem,browser,country,city,trafficSource,trafficMedium,trafficCampaign,isFirstVisit,totalVisits,totalHits,totalPageviews,totalTimeOnSite,productPagesViewed,addedToCart
0212632589081341369,1482509736,2016-12-23 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
4038076683036146727,1476227754,2016-10-11 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
4038076683036146727,1489018540,2017-03-08 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
121720102801733437,1488383739,2017-03-01 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
9265617669001391399,1494350784,2017-05-09 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
121720102801733437,1490053423,2017-03-20 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
1631873959965888247,1482604183,2016-12-24 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
0565952725374971900,1476243461,2016-10-11 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
0182920273192335263,1493305640,2017-04-27 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
3696704829335297560,1492092329,2017-04-13 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
4460625274669066977,1490231911,2017-03-22 00:00:00.000000 UTC,desktop,false,Macintosh,Firefox,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
1101005316523444483,1473042905,2016-09-04 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,(not set),0,1,1,1,0,0,0
6815923279890577905,1491965728,2017-04-11 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
0212632589081341369,1482616007,2016-12-24 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
9824354451817387949,1487609536,2017-02-20 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
2411231267209830752,1490467387,2017-03-25 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
7660782877826015932,1492993931,2017-04-23 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
4038076683036146727,1489102789,2017-03-09 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
9763233699330666678,1489346904,2017-03-12 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
372856041767931687,1491592251,2017-04-07 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
4619360329417080159,1472920556,2016-09-03 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
1210804826588966381,1494969547,2017-05-16 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
0706964101858679740,1482767638,2016-12-26 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
0706964101858679740,1477921315,2016-10-31 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
709070669157074315,1487633155,2017-02-20 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
3790915186691507504,1470335132,2016-08-04 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
4038076683036146727,1489707665,2017-03-16 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
4038076683036146727,1489870487,2017-03-18 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
4038076683036146727,1477855025,2016-10-30 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
1950198287833473221,1489555984,2017-03-14 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
0529917959285097240,1474900331,2016-09-26 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,(not set),0,1,1,1,0,0,0
9410876021105383314,1493451200,2017-04-29 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,(not set),0,1,1,1,0,0,0
3696704829335297560,1493598263,2017-04-30 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
4038076683036146727,1489522414,2017-03-14 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
4038076683036146727,1489446312,2017-03-13 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
4391647281645962679,1492455096,2017-04-17 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
4784710266511115746,1489127171,2017-03-09 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
8299004463855837012,1494019701,2017-05-05 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
3966273432159964179,1470410111,2016-08-05 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
1123142215205819128,1470517013,2016-08-06 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
0529917959285097240,1473441922,2016-09-09 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,(not set),0,1,1,1,0,0,0
0706964101858679740,1479598945,2016-11-19 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
3696704829335297560,1492631138,2017-04-19 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
3696704829335297560,1493241527,2017-04-26 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
3664403787677948384,1488229972,2017-02-27 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
5294132169213796070,1482967342,2016-12-28 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
889905137346926014,1489503585,2017-03-14 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
0486794607409600676,1488982028,2017-03-08 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
121720102801733437,1490905087,2017-03-30 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
9410876021105383314,1493685010,2017-05-01 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,(not set),0,1,1,1,0,0,0
938988824374966310,1490065025,2017-03-20 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
2667042982185975310,1487283656,2017-02-16 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
3758523953714790189,1472688716,2016-08-31 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
6877088021237631458,1487873655,2017-02-23 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
3696704829335297560,1491857770,2017-04-10 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,0,1,1,1,0,0,0
8583552765000759629,1477604833,2016-10-27 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
4038076683036146727,1476656246,2016-10-16 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
7361436990209935332,1482646525,2016-12-24 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
3656168384768518670,1471881557,2016-08-22 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
0706964101858679740,1482553597,2016-12-23 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
3927830532950656112,1473357397,2016-09-08 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
7361436990209935332,1492023612,2017-04-12 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
5242470609228497596,1490480921,2017-03-25 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,0,1,1,1,0,0,0
6339853516264361985,1471484224,2016-08-17 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,(not set),1,1,1,1,0,0,0
956440127999747010,1474138527,2016-09-17 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
3385941169879787473,1488701952,2017-03-05 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
9116029044206468392,1470503306,2016-08-06 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
3375139007139047315,1487779823,2017-02-22 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
3469136643888607688,1486756712,2017-02-10 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
0279766489588113311,1488334277,2017-02-28 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
7873280697357092105,1470167611,2016-08-02 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
6706749175658083062,1488991475,2017-03-08 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
9113819813259376224,1493758477,2017-05-02 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
3271418668398207980,1494094019,2017-05-06 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
3696704829335297560,1491668046,2017-04-08 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
2052608685332222180,1492803972,2017-04-21 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
6632352125997956257,1495850679,2017-05-26 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
4078913419231868673,1492393064,2017-04-16 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
1019181007381380154,1474548238,2016-09-22 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0284737720975841535,1495638238,2017-05-24 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
6334013596474444963,1484754080,2017-01-18 00:00:00.000000 UTC,desktop,false,Macintosh,Firefox,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
3995362582929870127,1476633930,2016-10-16 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
2485982670217268078,1487860671,2017-02-23 00:00:00.000000 UTC,desktop,false,Macintosh,Firefox,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
4298938000211109096,1487718958,2017-02-21 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
6474452100976195124,1495583079,2017-05-23 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
054366234573549988,1487644577,2017-02-20 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
0529917959285097240,1472607576,2016-08-30 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,(not set),1,1,1,1,0,0,0
1273542202038700910,1486740911,2017-02-10 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
1121203285477613828,1489553566,2017-03-14 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
0587807148485526061,1474513699,2016-09-21 00:00:00.000000 UTC,desktop,false,Macintosh,Firefox,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0182920273192335263,1493305606,2017-04-27 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
5270590825028738029,1477596825,2016-10-27 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
8712716495805986237,1493706008,2017-05-01 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
7870992028099336998,1482569374,2016-12-24 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
2108761248877106955,1473119766,2016-09-05 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0182873983371887158,1496281450,2017-05-31 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
4751695094452174494,1490947423,2017-03-31 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
7645816479832730814,1496125009,2017-05-29 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
8728355148502102536,1495040831,2017-05-17 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
7742608894672976207,1471910519,2016-08-22 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
386830711239043057,1495925453,2017-05-27 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
9632840558943304995,1495930297,2017-05-27 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
2017081976695169224,1490047870,2017-03-20 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
8319217157510610302,1495857820,2017-05-26 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0156800954533703255,1472850983,2016-09-02 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0654413871951965403,1474286201,2016-09-19 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
9534352944977363028,1473261146,2016-09-07 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
7609165226634434189,1486667654,2017-02-09 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
1701865897755738963,1487179638,2017-02-15 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
2812818303631065299,1495867404,2017-05-26 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
660338291650501439,1486743738,2017-02-10 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
1506402109106328288,1488563791,2017-03-03 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
822546481205521918,1488312352,2017-02-28 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
9339506721036776967,1486736094,2017-02-10 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
9874397535062699474,1470875489,2016-08-10 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,(not set),1,1,1,1,0,0,0
5906941780558441192,1470749331,2016-08-09 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
9001616670982344245,1473734594,2016-09-12 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0553248913720999089,1476389035,2016-10-13 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
953218964720646839,1494627331,2017-05-12 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
1019058587227501565,1496117287,2017-05-29 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
3279576754788853482,1493362207,2017-04-27 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
6656033144559422471,1495841499,2017-05-26 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
2553917478599847974,1494938537,2017-05-16 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
2075542768513731521,1476851437,2016-10-18 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
5122383115081482890,1486652211,2017-02-09 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
3781324344470260629,1473565062,2016-09-10 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0542090949644970499,1482639926,2016-12-24 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
2526114314162030795,1492472457,2017-04-17 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
1131502744971582938,1495643918,2017-05-24 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Apparel,1,1,1,1,0,0,0
3426187733024686623,1487135510,2017-02-14 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
032684902749618153,1476229723,2016-10-11 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
7276035174277373085,1473540634,2016-09-10 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0377374830135310453,1489197871,2017-03-10 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0236053977522304992,1487535875,2017-02-19 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
882044644439613690,1471120126,2016-08-13 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
0250066756966341040,1473642703,2016-09-11 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
877762316625116246,1488323993,2017-02-28 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
1482839294874491726,1495906873,2017-05-27 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
5571074961202476553,1474375000,2016-09-20 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
802141351892532414,1486734044,2017-02-10 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
9182416743230150959,1484774323,2017-01-18 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
3332254299462754200,1473184286,2016-09-06 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
8867634426833880183,1490738066,2017-03-28 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Accessories,1,1,1,1,0,0,0
9244826105302654178,1493661582,2017-05-01 00:00:00.000000 UTC,desktop,false,Macintosh,Chrome,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
834263151395508294,1476650420,2016-10-16 00:00:00.000000 UTC,desktop,false,Macintosh,Safari,United States,not available in demo dataset,google,cpc,AW - Dynamic Search Ads Whole Site,1,1,1,1,0,0,0
